Text,Label
لو في دولة محترمة حالا ما كنا صوتك منسمعو ع قولة زياد الرحباني مجرص الحزب فيك ,Non_HS
يا وهاب وقت كانت قطر بل ضاحية قلتم لها شكرا اذا هي صندوق اسود سؤال لحضرتك سنة سوريا ب لبنان,Non_HS
جبران باسيل بدو يعلم أمريكا ولندن كيف تدير بلد بدون ميزانية,Non_HS
معادلة قرآنية هذه معاليك ناتي بقوم غيركم ثم لا يكونوا امثالكم ,Non_HS
والله جبتي البهدلة ل الك لانك بتستاهليها انتو ما بيلبقلكن متل الشيخ سعد يحترمكن وما يرد,Non_HS
يا معاليك انا بدالك بخاف من انو يكون في دولة قوية ,Non_HS
نحترم كل المشايخ الاجلاء ولكن انت مين بعد بيحترمك على لعب دورك الفتناوي داخل الطائفه وشكرا ,Non_HS
انت ما بتمل من الحكي لك استحييييي ,Non_HS
فيه متل بيقول إلي بيضحكك احسن من إلي بيضحك عليك معاليك ,Non_HS
الشيخ سعد حتى اذا تصور عم ياكل ملوخية رح ينتقدوه,Non_HS
اسرائيل ستزول حتماً بس جبران باسيل شو إله حل,Non_HS
يا ريت يا استاذ وئام بتتركلي هل طق الحنك شوي علتويتر وبتطلع بتشوف طريق مفرق الجاهلية كيف رح توقع بأي لحظة,Non_HS
صراحة الحق على جابو رئيس,Non_HS
مين غيرو الفتى الطائر جبران باسيل,Non_HS
اهلا وسهلا بأمير القمة أمير قطر ,Non_HS
نكتك سمجة متلك يا ريت شفنا منك شي يوم انو عملت شي انجاز للبنان كل اقوالك وافعالك متل بوالين الصابون ,Non_HS
من وين عم تجيب مصاري حتى تدفع قسط ابنك بلندن  ,Non_HS
كبير يا معالي الوزير الملك جبران باسيل,Non_HS
لبنان عم يتهاوى بوجود كل السياسيين والزعماء بلبنان كلن شي بيهوي,Non_HS
"لقد رفعت معنويات أكثرية الشعب اللبناني وإذا مش كل الشعب ،في ناس من داخلها بتتشكرك ممكن ما بتقدر تقولها",Non_HS
تصريحات جبران باسيل مستلهمة من القرار كفى مزايدة,Non_HS
وطنا جميل وشعبنا جميل بس هدونا البال بالسياسة شوي بيمشي الحال اي شعب بدو يكون حي وهوي بيتبهدل عباب المستشفيات ,Non_HS
مشايخ العقل تبعونك أشرف او احسن منه ,Non_HS
جبران باسيل الوزير الملك تحياتي لك صديقي الطيب,Non_HS
عن اي وطن تتكلم ,Non_HS
نهاد المشنوق متل عثمان واضرب منه عميل للمخابرات معروف قديش سعرو ,Non_HS
سوى ولا سورى ,Non_HS
اكيد اكتشف انه انولد في لبنان و ان في واحد اسمه جبران باسيل يعمل جاهدا ليصبح رئيس جمهورية وعلى حساب مستقبله و صحته,Non_HS
كل المهابيل اللي عم بتعلق ببلد متل لبنان الكل ساحب سكاكينو عالكل سكينة مطبخ ما بسلم لو عندي,Non_HS
جابتله سيرة الطاقة النووية بالغلط بلش يشرح ليه ما فينا نعمل مصانع طاقة نووية بلبنان وانها خطرة ونا معرضين للهزات الأرضية وهي تقله ما كان قصدي نعمل مصانع وهو يشرح,Non_HS
وجود عثمان وامثاله يمس مصداقية قوى الأمن ويسقط هيبتها ,Non_HS
جبران باسيل والزبالة,Non_HS
اشتراكي اصيل على فكرة هناك فرق بين الاشتراكي و الجنبلاطي وما فيك تكون إقطاعي واشتراكي بنفس الوقت ياريت قلت عنو جنبلاطي اصيل كنت بإيدك,Non_HS
ما هذا يادكتور علي خطأ قد يصفه البعض بغير المغتفر لانه في موقع,Non_HS
جبران باسيل سوريا هي الفجوة الاكبر اليوم في مؤتمرنا ونشعر بثقل فراغها بدل ان نشعر بخفّة وجودها سوريا يجب ان تعود,Non_HS
واولهم معلمك جبران باسيل بيو كان يبيع ليموناضة كحيان من وين جاب ثروته عون كان قائد جيش من جاب ثروته بس يرجعو أموال الشعب,Non_HS
جبران باسيل لا يقصد هذا الكلام مقاوم صف اول    ,Non_HS
كلام لابسك لبس ,Non_HS
شعبنا مخدر لهيك بدنا شعب جديد ,Non_HS
متأكد اخ نادر انها قديمة؟لانه مطلوب للقضاء والكل عم يتساءل كيف سافر ,Non_HS
دور سورية بلبنان شي مشرف نسيت ميشال سماحة     ,Non_HS
مياومو الإعلام كل شائعة فيها جبران باسيل بيغلى سعرها,Non_HS
وئام وهاب دون كيشوت لبنان الا انه معدل حيث ان دون كيشوت الحقيقي كان رجل نبيل يتخيل ما لا وجود له,Non_HS
على من تقرأ مزاميرك يا موسى الله يحمي معاليك ,Non_HS
قال عم يهاجموا جبران باسيل,Non_HS
شكرا جبران باسيل ما هيك,Non_HS
تقديمات عينية لعدد من الوزراء رشاوي هههههه   ,Non_HS
هذا ما يتداول بأنه أحدكم و عن الشهيد محمد نطالبكم بالتوضيح او التلفيق او أتحفونا بأكلة سمك,Non_HS
وهاب فليسجن هذا المجرم ,Non_HS
علي النعيمي انت بهذا الكلام تقر وتعترف انك من داعمي الاٍرهاب الإيراني في المنطقة ,Non_HS
كذبك يا أيوب,Non_HS
ما حدا بيسترجي يحكي معي هالحكي,Non_HS
طيب شو القيمة يلي بيستفيدها المجتمع لو النسوان تحجبوا,Non_HS
لطالما كانت أحذية الشرفاء الأحرار خير من تراسانات حكومات العرب والمسلمين الخانعة الذليلة عشت ياابن أمي الأصيل حرا أبيا ,Non_HS
الشعب اللبناني عندو اهضم زلمي جبران باسيل و لو انو جاي من المريخ بس مهضوم ما هيك يا جماعة,Non_HS
الله يعطيك العافية يا فخامة الجبل ويطول بعمرك والله يعطيك العافي يا معالي الوزير الملك جبران باسيل على هذا النهار الطويل,Non_HS
كذبك يا أيوب بكفي كذب وافتراء بحق جبران باسيل,Non_HS
ما ضاع حق وراءه مطالب ,Non_HS
وهيدا اللي بدنا اياه الاستثمار مش حسنة شكراً ميشال عون و جبران باسيل رديتوا لنا كرامتنا,Non_HS
لو كنا فعلا في دولة لما حصلت غزوة الجاهلية ,Non_HS
قائدنا الغالي شو بتتوقع من هيك دولة فاسدة غير السرقة ووعود الناس الكذابة اغرقوا البلد بالديون والصفقا,Non_HS
"زمن التبعية والتعطيل،يتجسد في سياسة جبران باسيل",Non_HS
اكيد قلبي عليكن ع طول شفقة,Non_HS
شراء الذمم مصيبة ,Non_HS
ما في الا جبران باسيل قد المهمة,Non_HS
الى وزير خارجية لبنان جبران باسيل اذا أردت ان تكون مثل الشيخ بشير الجميل عليك ان تستشهد الآن يا اخي فقط إستشهد و لك,Non_HS
دخلك يا حضرة وهاب سؤال وين صار المتهمين بمحاولة قتل بطرس حرب وين المجرم بقتل الضابط حنا وين كل المتهمين,Non_HS
لكل منا رأيه شكرا لكم ,Non_HS
يزلمه موهاديلي طلع على الضيعه لعندك ومجهذ بجيش لعتقالك ,Non_HS
من الخواجة ثناء وتقدير لسعدنا الثناء والتقدير فهو من أبرز الطلاب النجباء ,Non_HS
"حزب الله وكيل إيران بلبنان لو كان القول بلنان لاسرائيل أو لإيران، ما كتير في فرق بالحالتين اللبناني ماكل هوا  ليش أكون وكيل طرف ضد طرف تاني، وأدفع دمّي مشان أحافظ على استعبادي أو أغير السيد تبعي",Non_HS
يا زلمي شو شاطر بالحكي وهيدا زمن الكذب ,Non_HS
مع إنطلاق هذا الأسبوع ستولد الحكومة وكل المصادر تؤكد ذلك معالي الوزير جبران باسيل سيعود اليوم من فرنسا وسيلتحق به الرئيس,Non_HS
نصرالله العلاقة مع عون طيبة وهناك تواصل بيني وبين رئيس الجمهورية والعلاقة مع جبران باسيل طيبة ومبنية عالاحترام,Non_HS
مرة واحد معي بالشغل من كوبا عم يسألني عن الأكراد انو مين وشر بيفرقوا عن العرب صفنت شوي وقلتلله ما بعرف شو أقلك متل بعض تماما بس واحد بيحكي كردي والتاني بيحكي عربي,Non_HS
خوش توانسة و الله,Non_HS
و هل يجوز لحسن و الإيراني أن ييقتل الشعب السوري كلا الأطراف القرضاوي و ما ذكرتهم أعداء للمنطقة,Non_HS
نحتاج الى وطن جديد مع شعب جديد اضافة إلى نظام جديد,Non_HS
نحن في بعضٍ من دولة ,Non_HS
"موجة اعتراض واسعة على مواقع التواصل الاجتماعي بسبب نتائج مباراة كتاب العدل، حيث تم اعلان نجاح اشقاء وهم غرايس عصام",Non_HS
تسلم عبد الله بس يصير عندي فائض معجبات بحوّللك,Non_HS
اخر نكتة جرصة عالمية,Non_HS
ولو عملك عقدة اللواء كل يوم تويت ابكي بترتاح   ,Non_HS
هللويا مبروك للشعب اللبناني ولادة حكومة,Non_HS
الفضل بكل اللي صار في هذه القمة يعود إلى رئيس الجمهورية الجنرال والقائد ميشال عون وإلى الوزير جبران باسيل,Non_HS
سعد الحريري ينصر جبران باسيل ضد وزيره المرعبي في موضوع النازحين السوريين,Non_HS
و نزار قباني كتب ايضا عن دمشق و هرب منها الى بيروت خوفا من حافظ الأسد فاغتالوا زوجته و كان هو المستهدف,Non_HS
اسم الله عليك فرجيني عرض كتافك يا فهيم على فكرة اذا ما عندك مراية بالبيت ببعتلك وحدة ,Non_HS
أمير المليشيا مش خائن,Non_HS
صدقت يناسبك جدا جدا ,Non_HS
لبخليني حب باسيل شغلتين,Non_HS
مش دفاعاً عن جبران باسيل بس كان لازم تحط المقطع عالقليلة بعد جملتين بعد هالكلمة لنفهم شو قال بدقة,Non_HS
"""قاق ""حزب الله علي بركات قال:""هو المسجد تابع للوهابيين المتطرفين""!في شي اوسخ من هيك خنزير حاقد عااهل السنة!بس لازم يعرف القاق بانو الوهابيين مسلمين بس الشيعة مش مسلمين!هيدا ان كان عندو غيرة عالدين الاسلامي والمسلمين!",HS
#TheVoiceKids يلعن اللي خلق السعودية عرصا لكن 13 سوري طلعتون من البرنامج قبل بمرحلتين وفي منن 5 مؤهلين ياخدو اللقب لإيمت بدنا نبطل ندخل السياسة بالفن لك هدول اطفال ما دخل اصواتن باللي عن بصير بصوت كل واحد منن في صرخة حرب ومعاناة بتقومو بتقلعون يا خنازير مملكة ال mbc,HS
"#السعودية: للانتقالي روح العب بعيييييد ، هون ما في لعب زي عيال زايد حنا هون في مهمة خاصة للتفوض مع الحوثي . ما اريد اشوف خلقة انتعالي من كلاب عيال زايد #السعودية_العظمى",HS
#عيد_المقاومه_والتحرير حزب كلاب الممانعه الكذابين وايران اللعينه لهم سنين وهم يهددون اسرائيل بالزوال ههههههه واسرائيل لها ثلاث ايام تضربهم وتقتلهم بسوريا وعلى حدود لبنان وحسن نصر الزفت صامت مثل الحمير الكن شو هيدا الخوف يا #حزب_اللات #لبنان,HS
#غرد_كانك_مستشرف الله يلعن السعوديه شو هاظ غزه بتقصف وهما عم يرقصو بموسم الرياض طيب انتم عندكم مراقص وسهرات والدول العربيه عندها اسوأ من اللي مسويه السعوديه ؟ بس هاي ارض الرسول يا انجاس ودامها ارض الرسول ليش تفرحو يوم الحوثيين يقصفوها ؟ انت اكيد مدفوع لك مصاري وتدافع,HS
@ShMohsnAlAsfor @wmgg33 حجة الزمان خلاص هون معد يبي يطلع يوم شاف جرايمكم يا كلاب خاف على نفسه سني يقتله سلمني على جعفر الصادق,HS
RT @Wafa_Zaidan: شو يا ابطال ؟ بشرو.؟ ندق عالسعودية تجهزلو خرابة تستقبلو وقت يطير ؟؟ #Syria #Ksa. هذا نجس ماتستقبله السعودية بل جهنم,HS
SYRIA 😢😥😞اولا السعودية بلد عهر وزنا جماعة العكل وآل سلمان آل سلول هدول يهود العرب هدول اولاد زنا لا شرف ولا ذمة ولا ضمير جميعهم زناة والخليج نفس الشي كلهم عهر وزنا تفوووو عالكل وعالعروبة تبعكم وسوريا ما بيشرفها تكون عربية متلكن يا خنازير السعودية والخليج — feeling sad,HS
اتخيلوا انو هالمعتوه رئيس ؟؟ و مو بس رئيس .. ع قولة الناس انو دكتور.. و مو بس هيك .. هالمعتوه قاتل اكتر من نص شعبه .. و مشرد الملايين .. و رغم هيك كلاب العرب من كل حدب و صوب اتوا اليه راكعين !!!!!!! فتخيييل يااااا راعااااك الله .. #بس_هيك #السعودية #سوريا_لايمثلها_الأسد_المجرم,HS
اخدت قرار ما بقى رد على ما يسمى #شيعة_السفارة أو #كلاب_الريال لانن عم يقبضوا اكتر لما نرد عليهم و هيدا المطلوب اصلاً ... استفزازنا بس ✋,HS
"التويتر صار له كم يوم وهو شو قال الفلسطن وشو ماقالوا أنا بقول بما أدين الله به الله يمحق كل فلسطيني نجس ويمحق الصهايـ.ـنة ويحرر الأقصى من دنسهم جميع لأن الأقصى للمسلمين المؤمنين الموحدين وأنا ""كمواطن"" سعودي قضيتي الأولى والأخيرة هي المملكة العربية السعودية والدفاع عنها ا.هـ",HS
الرسول محمد صلي الله عليه و سلم دعا دعاء لسلمان الفارسي اللهم بارك فيك و بقومك . بيجي واحد معفن تابع لال سعود بصير يسب على الفرس و على اساس هم مجوس و هو مسلم قال و شو هو مسلم كمان بكون عامل حالو بس هو بالحقيقة يهودي يدعي الاسلام السعودية بتخاف من ايران لانو.التكمله اول تعليق,HS
الله يحرق كل لبناني خان وطنو وخلا ميشال كلاب بالحكم هو وباسيل بس هيك,HS
الليهودي الصهيوني صار اشرف من حزب الزباله حرام ئول كلاب لان بينظلم الكلب خنازير الله يلعنكون هدول بدون خازوئ بيطلع من راسون ولاد العاهرة تفووو ماتم في ضمير 💦😒#العدالة_للطفل_السوري عدالتكون🇱🇧 معروفه شو ؟! وعند الله ما بضيع شيء والخنازير بإذن الله مصيركون نار جنهم🔥🔥👌,HS
"الوجع على قد الألم ابو أرز ، كلاب مسعورة حشاك يحركهم حزب ايران اللبناني وطراتيره من جماعة ميشال عون الرخيص الحيوان يلي باع لبنان ليعمل "" رئيس جمهورية "" وعمل رئيس شو صار بالبلد - الله لا يسامحوا ، أنت كبير واسمك كبير ويبقى كبير - جايهم دور هادول انشالله.",HS
اليوم بطرابلس بمنطقة المحمرة صار أشكال بين كلاب سوريين وشباب لبنانيين وفي جريح لبناني بحالة خطيرة بطلب من كل لبناني بس يشوف سوري يدعس على رقبتو ورقبة يلي بشد على ضهرو هيدا واجب علينا لازم نعملو,HS
انا سنية ودمي سني وعايشة مع السنة بس يلعن ابوك على ابو السنة شرشحتونا قدام العالم يا كلاب وانا من هون بعلن الشيعة تاج راسك,HS
اي هون الحكي ليش من يقود الجيش اللبناني غير كلاب حزب الات فرح ياخدوهون منهم بالقوه,HS
"برنامج بانوراما على المنار عم يحكوا عن إيرانية اميركية معتقلة بالولايات المتحدة الأمريكية ، يا كلاب في لبناني من اب لبناني و امً لبنانية معتقل بايران ، هيدا شو وضعه ليه ما بتجيبوا سيرته ، تفي على شرفكم",HS
برئي الشخصي كل حكام العرب كلاب بستثناء حكام الخليج هدول خنازير اللي بوافقني الرئي يحط قلب ونقطة ع السطر,HS
بعد ما تم تسكير صفحة رسمية حزب الجيش من كلاب الخليج كان عدد صفحة 100 ألف مشترك نحن لحق و هون كلاب يرجو من الجميع... http://fb.me/2ijD4reOf,HS
بعمرك ما تفوت مع سعودي بنقاش طافيها ونايم فيها مش فهمان ولا قريان وبناقش ما جادلت جاهلا الا وغلبني شو ما سألتو جوابو ديما من عهد عبد الوهاب مجوسي اتباع مجوس خمس نكحات بالنص فعلا دولة اغبياء دماغن لازمو خمس على قلة الاستعمال,HS
بلشو كلاب السعودية يعوو مش يغردو عنجد اقالة؟؟وين عايشين انتو بأي عهد عهد هيداك تبع عاشت المملكة شو بكن عهد فخامة الجنرال هيدا ..هيدا عهد الو ارضية تمثيلية مين انتو لتقولو اقالة #مطلوب_اقاله_وزير_الخارجيه,HS
"تخيلوا القائل إيران .. يا رباه شو كنا طلعنا دواعش 😂😂أشرف ريفي ، كلاب السعودية، سيتفاني، وينها ام تم انكليزي 😂😂😂عيطولها 😁😁بتستاهلوا",HS
"تلات خنازير في لبنان يقومو بضرب وأغتصاب طفل وبكل حقارة يوثقو جريمتهم البشعة، والقضاء اللبناني نايم ولسا ما مسكوهم، لأنو لاجئ سوري مالو سند، ياريت الكل يتفاعل ونكون نحنا سندو حتى ما تنام قضيتو متلو متل غيرو هدول الخنازير حرام يعيشو والأعدام قليل عليهم #العدالة_للطفل_السوري",HS
"جرّبوا يعملوا ملف نيترات للصقر و ربطها بالمرفأ ، و هلق عم بجربوا يعملوا ملف للحكيم و يربطوه بالسلم الاهلي تيغطوا عن افعالهم الحربية بعد ما كشفهم البيطار ... و عا فوقى يا مخابرات الجيش البعثي في خنزير من حزب الشيطان الاكبر هدد قاضي بنص دين قصر العدل ، هيدا ما اسمه تهديد للسلم !؟",HS
"حد يلم خنازير السعودية الي كل شوية سابين علينا و على قضيتنا، مين بعيطلهم هدول ولا طالب منهم يجو يحررونا؟ قال أحنا الي بنخرب على اليهود اليوم بصلاتهم و أحنا ناس إرهابين متوحشين، تقريباً نظرهم ضعيف و مش شايفين الانتهاكات و الضرب الي أكلوهم الناس في صبحية هالعيد في المسجد الأقصى.",HS
حرب اليمن صارت عبثية ؟؟ و دخول الميليشات الايرانية و حزب اللله سوريا و قصفها ما هو كان حرب عبثية تعرف شو المشكلة انك انسان منافق طائقي نجس السعودية باستطاعتها انهاء الحرب في شهر مثل ما فعل سيدك بشار بس مو مجرمين مثله ولا طائفيين اتفو بس ليتك نطقت الحق #جورج_قرداحي,HS
حرب مقبلة في جنوب سوريا تشمل حدود الاردن العراق سوريا السعودية مجوس ايران منذ أيام يحشدون المقاتلين بلباس مدني( هذا الشي مابغيب غير عن عقل مجنون ولا شو دخل حدود الاردن بفلسطين لو بدهم فلسطين يروحو يمها من سوريا اقربلهم) ؟ حرب قادمة في تركيا ايضا وممكن نشوف انقسام,HS
حكومة العدو الصهيوني تحاول تهدئة المستوطنين. وإعلامهم الصهاينة يقول بأن حزب الله يلي حارق قلوب كل خنازير السبهان وأدرعي نجح في الحرب النفسية ضد الصهاينة. حابب اسمع شو رأي السنيورة وفارس سعيد وسامي جميل وقطيش وديما كاذب وريفي ومن لف لفهم. ونحن بحزب الله وحياتكم رأيكم متل إجرنا,HS
"خلينا نشوف جبل ال 💩اللي عندك بعد كم شهر وين حيصير، وما حدن عندو كلاب الا جبلك وجبرانوه، وخر عليك وعلى السعودية من هون ليوصلها وقت اللي واحد ا ي ر متلك بدو يحكي",HS
خنازير #السعودية و اهلها الأغبياء المتخلفين الجهلة شامتين في #دولة_فلسطين قال شو #حماس إرهابية #حماس_المقاومة,HS
داعش ترحل الى العراق !! و جيش الحر يقتل 9 من انجاس حزب الشيطان و اسر 54 من جيش الجحش بشار ..شو سبب تقدم جيش الحر ؟؟؟,HS
سورية تقول لبائعه سعودية (السوريون تاج راسك) وزوجها معها يقول لها معاك تصربح تبيعين هون لعنة الله على كل سوري حتى وهم يعيشون من خيرنا الا إنهم وقحين واولاد كلاب #الجمعة #حقيقه #السعودية,HS
سؤال ؟ اذا عون ما عندو مشكلة بالسلام مع اسرائيل ... هيدا الشي ضمن تفاهم مار مخايل 🤔بدك تعمل سلام لتضلك ضامن الكرسي الك و لصهرك يا خنزير... كيف رضيان حزب المقاوله بهالشي,HS
سؤال تلفزيون المنار لبناني ولا شو ما في اخبار بلبنان الشعب بالشوارع جعان بلا شغل وهم مشغول بالن بايران والعراق وبقولو مقاومه لبنانيه كاذبون دجالون مرتهنون مجوس #طهران,HS
شدخل كلاب السعودية هون ؟ هو طلب من قطر مش من السعودية العوووووووظمى طز 😍🥵,HS
شفتوا يا انجاس بلدنا حزب الله شو بحبكن كل يوم بيعطيكن شي تفرجوا ادي انتوا واطيين وحقيرين من المناورة للتحرير واهم شي اليوم سيد العالم بد يهل كالبدر ويحكي ويطلع عنا العز والشرف وانتوا يلا جهزوا اكاذيبكن وسمكن لتكبوا صهاينة بلادي,HS
شو شعارات صيصان السعودية ب لبنان بعد الاتفاق مع ايران مجوس احتلال المرأة إرهاب ووووو لننتظر ونشاهد صريخ شعاراتهم الجديدة ويشاهد جمهورهم خطابهم السيادة الجديد,HS
شو مشكلة كلاب السعوديه المسعوره بتهاجم فلسطين خير خلصة المهرجانات عندكم شو نوع المخدرات الي بتتعاطوها براز الجمال شو القصه انشغلو بحالكم لا بارك الله فيكم دينكم على هوى ولي امركم الدب الداشر,HS
شو ناطر من شعب #أخو_عكروته ناطرك تتهجر ببلدك ليأجرك بيت ب١٥٠٠$ وناطرك تتهجر ليغلّي عليك المواد الغذائية وناطرك تتهجر كرمال يشمت فيك وناطرك تتهجر كرمال حاطت عينه على نسوان وناطرك تتهجر كرمال يعمل حواجز ويذلّك هيك شعب نجس خنزير بلا شرف بدو هيك حزب متل #حزب_الله بيدعس راسهم👌,HS
شو وضعو هيدا يلي بألك حزب الله ينفذ قرارات ايران خليني انا حط احتمال انو اه على اساس انتا يلي تابع للعماله الصهيونية بس يعطوك قرار فيك تقول لا 😂😂تلحس ط... شو انك عميل و كلب صهيوني لك السفيرة الجربوعه شيا اذا قالت عمولو هيك مافيكن تقولو لا بتقولو حاضر الله يلعنكن كلاب,HS
شو يا نونو طلعت خيو لفوفو جبلك شي نادور ونودر عليها وراقبها منيح يا حزب كلاب الصهيوني,HS
شوفوا يا اعراب الخليج المتصهين شو عم يصير في فلسطين الفلسطينين ليسوا بتكرهونا لانو نحن شيعه هل اهل فلسطين شيعه يا منافقين بصراحه انتم ضد كل واحد بيكره الصهاينه يا خنازير,HS
صحيح القوي بتولد احترام هيدا السيد حسن مسح بكرامة السعودية الارض ما حدا فيهن قدر يرد بس لما وزير ضعيف يحكي هيك حكي كلاب الداخل والخارج بتقوم,HS
طيب طيب شيعة مجوس فرس لبنان عرفو حقيقتهم وانهم انباعو وسيظلون عبيد خدم للفرس... وهذا وضع لن يتغير... فقط من عبيد بصوت إلى عبيد بصمت.. احبة السعودية كما هم همهم لبناني وعربي..لا تغيير تيار السنه سيعيد تشكيل نفسه..بعيدا عن الحريري السؤال جبران باسيل شو وضعه...ضاع الولد ضاع ماعلينا,HS
عريت ماما شو قالت:انشالله ضربة بقلب كل واحد تعرض لشباب #حزب_الله يهود الداخل صاروا كتار من انجاس خلدة لانجاس شويا لانجاس الاعلام والسياسة سماحة السيد #اعط_الامر,HS
عنا اعداء بالداخل اكثر من العدو الصهيوني #حقودين_انجاس ….! بسال حالي لو عندهم نصف القوة يلي موجودي مع حزب الله شو كان صار !!! اشكرو ربكم بان هذة القوة يحكمها انسان يخاف الله بالرغم انتوا ما بتخافو الله !! ومستعدين تحالفوا مع الشياطين ضد الثنائي,HS
عناصر مسلحة لـ #حزب_الله تجول بين المتظاهرين في ساحة الشهداء #انفجار_بيروت #انفجار_المرفأ,HS
فعلا ان بني سعود اغبياء واحد سعودي خنزير ابن خنزير عملي متابعة قولكم هيدا شو شارب غير بول البعير على كل حال ارسلتوا له رسالة في أخرها انني شيعي لعلي موالي للحسين نور العين اقدم روحي لا ابالي و اننا والله سنجعلكم تحت اقدامنا كما فعل امامنا باجدادكم عملي بلوك 😁😁😁,HS
فيك تتضامن مع كل مغترب بيحاول ايا خنزير/ة يقطعوا برزقته..هيدا واجب علينا كلنا. بس ما فيك تضامن مع X لأنو من خطك وتكون قبل بسنة مشارك عالتويتر بقطع رزق Y لأنو مش من خطك. يا كون لبناني وتضامن مع الكل على قاعدة رفض قطع الأرزاق. يا اما عيرنا سكوتك لأنو ازدواجية المعايير عندك مفضوحة.,HS
قال شو؟ الشهيد #قاسم_سليماني والجمهورية الإسلامية في #إيران و #حزب_الله كانو عم يحاربوا أهل السنة في #سوريا.. الله يلعن كل واحد معتبر إنو هودي كلاب الصهيوني وخاصة #نتنياهو إنن أهل السنة. هودي متآمرين على #فلسطين أولا وكل العرب. #غزة #لبنان #اليمن #العراق,HS
قمر صناعي إماراتي من الفه حتى يايه أيدي اماراتيه وادي سليكون سعودي يغذي كامل الشرق الأوسط بالشبكة العنكبوتية... ومازال خنازير قم يمنعون مساكينهم من حساب بتويتر... وأطفالهم من تعلم الانكليزيه ماعلينا شو اخبار إذلال البلطجي اليوم,HS
قناة العربية قالت الحوثيين مجوس روافض حزب الله مجوس روافض قطر ترك سوريا فرس قلنا تمام لكن حماس وفلسطين شو ياعمي ارررررررررهاب عربيه بجد ام عبرية بحق وحقيقة جـــــــــــــــــــــــــــــاوبوا يــــــــــــاعلم,HS
كلاب #المحور_القذر شبيحة المجرم #بشار_الأسد و #حزب_الشيطان فلتانين على شعب #الاردن بسبب افشال شحنة مخدرات يعني ما بعرف الله يصلحهم الجيش الاردني هيك بزعلوا هالكلاب وبيمسكوا الشحنة عنجد عيب #الاردن_خط_احمر #بشار_الاسد_ملك_الكبتاغون,HS
لبنان لان بطلنا نقدر نسافر على تركيا واليونان وبطل فينا نلبس من عند pellini و aishti. تفه على حالنا. نحن شعب نجس بيسوى صرماية. وما حداi يالي كل شوي بتخوفونا بداعش.لا بدي خوفك شوف حوليك يا اعمى. شوف شو صار بسوريا والعراق. شو بتفرق عنهم غيو انك لبناني ممحون؟ وبدي ربحك جميلة. نحن,HS
لبناني حتى من بصارته دلعﻗﻮﻝ ﺑﻠﻮﻥبلون تؤبرني ﻃﻴﺮ ﻣﻦ ﻫﻮﻥ الليبي قول دولاب دولاب امك جابت 10 كلاب وتلقو يقول فها ل خو شن الشعب ﻛﻞ ﺣﻴﺎﺗﻪ ﻓﻮﺍﺣﺶ,HS
"لعنة الله عليكي و عليه وعلى كل من يحمل الثورة السورية شي ما الها فيه وانتي يلي نظام الجحش قتل الفلسطينيين و اغتصب حرمتهم و ما ترك الهم في المخيمات شي مع كلاب ايران و حزب الدعارة اللبناني باتجاهات إيرانية ، ما استغربتي كمان شو عمل في الشباب . صاحب هالمنشور كلب ينبح",HS
لكل متطاول على حزب الله افهم انو اخر هم الحزب شو بتحكي كلاب الشوارع ومين ما كانت..حزب الله فاسد حزب الله قاتل حزب الله ضعيف حزب الله متفكك حزب الله مدري شو اي اي احكي بعد اكتر رسمالك هون على التايملاين وبردو عليك المناصرين حزب الله ك حزب اخر هم عندو انت وغيرك شو بتحكو او شو,HS
لكل من عم يعوي عا صفحه ليال شو قدمتو لفلسطين حزب الله بشرف اتخن زعيم عربي وحماس داعسي عا راسكم يا خونه تركتو شعب فلسطين يقتل يا كلاب,HS
"ليش بدكن تعرفوا يا خنازير #الكحالة و اسرائيل شو في بقلب الشاحنة؟!!! شو خصكن تعرفوا يا ولاد الحرام؟!!! ، ما هو للحقيقة ما حدا حاميكن من حزب الله الا #السيد_حسن_نصر_الله 💛وحق ابو عبد الله الحسين يرمق رمق برمش عيونوا بس منجيبكن من احضان امهاتكم يا ولاد اللقيطة اسرائيل.",HS
"ما كذب انتوا خنازير بهائم كلاب الحسين خنازير العرب احذية المجوس محرفين القران ، طاعنين اعراض النبي ، ابناء متعة على سو بتفتخر انك شيعي يا زبالة على شو شو قدمتوا تفوووووووووو عليكم الله يمسخكم قردة وخنازير مثل اليهود",HS
مجاهدي القسام حاليا مساكين لعبة بي يد ايران مفكرين عم تدعمهن على سواد عيونهم عم تضحك عليهون بحياتو الشيعي ما بريد الخير لا سني للأسف مضحوك عليهم هنة والجرز السنوار ما بعرف شو أسمو قال طالع عم يطبل لا ايران وحزب الله حتا انت يا كرم راكب الباص ورا جماعة القسام كلاب ايران بالمنطقة,HS
مش معقول ضغينة اتباع #ميشال_عون باتجاه المملكة السعودية. عّم نسمع منهم انو السعودية سبب عدم تشكيل الحكومة. شو ها الهبل. السعودية لا تتدخل و لا تريد التدخل. #ميشال_عون وأتباعه انجاس لا يرتقو الى ان يكونوا بشر. مرتزقة لولاية الفقيه و اهل ذمة في الولاية.,HS
مشعوذ سعودي شرموط واطي منحل فاجر عاهر خنزير وشرموطه قرده لبنانيه زباله نجسه خنزيره شاذه ملعونه الله ينتقم من بناتك شر انتقام منشان تعرف الله حق يا المشعوذ انت بثيابك على جهنم يا الشاذ تتتتتففففففووووو هيدا اللي بيعمل شعوذه وبيأذي الناس يا القرد يا الاصلع يا المعاق تتتتففففووو,HS
